strategy,strategy_label,date,asset,asset_label,old_weight,new_weight,delta_weight,portfolio_value_before,trade_notional,side
strategy_medium_aggressive,Strategia srednio agresywna,1975-06-06,floating_bond,Obligacje/gotowka,0.16160524,0.11250000,-0.04910524,869.94272132,-42.71874924,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1975-08-01,long_bond,Obligacje 30+/TLT,0.33750000,0.22500000,-0.11250000,888.89341240,-100.00050889,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1975-08-01,floating_bond,Obligacje/gotowka,0.11250000,0.22500000,0.11250000,888.89341240,100.00050889,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-09-26,long_bond,Obligacje 30+/TLT,0.22500000,0.11250000,-0.11250000,840.96551147,-94.60862004,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1975-09-26,floating_bond,Obligacje/gotowka,0.22500000,0.33750000,0.11250000,840.96551147,94.60862004,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-11-21,us_equity,SPX,0.38500000,0.38750532,0.00250532,878.22154280,2.20022419,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-11-21,tech_equity,NDX,0.16500000,0.16607371,0.00107371,878.22154280,0.94295322,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-11-21,long_bond,Obligacje 30+/TLT,0.11250000,0.33481573,0.22231573,878.22154280,195.24246407,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-11-21,floating_bond,Obligacje/gotowka,0.33750000,0.11160524,-0.22589476,878.22154280,-198.38564148,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1975-12-26,us_equity,SPX,0.38750532,0.41861643,0.03111111,893.95142638,27.81182215,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-12-26,tech_equity,NDX,0.16607371,0.17940704,0.01333333,893.95142638,11.91935235,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1975-12-26,long_bond,Obligacje 30+/TLT,0.33481573,0.30148240,-0.03333333,893.95142638,-29.79838088,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1975-12-26,floating_bond,Obligacje/gotowka,0.11160524,0.10049413,-0.01111111,893.95142638,-9.93279363,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-01-23,us_equity,SPX,0.41861643,0.44972754,0.03111111,930.96220483,28.96326859,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-01-23,tech_equity,NDX,0.17940704,0.19274037,0.01333333,930.96220483,12.41282940,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-01-23,long_bond,Obligacje 30+/TLT,0.30148240,0.26814906,-0.03333333,930.96220483,-31.03207349,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-01-23,floating_bond,Obligacje/gotowka,0.10049413,0.08938302,-0.01111111,930.96220483,-10.34402450,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-02-20,us_equity,SPX,0.44972754,0.48083865,0.03111111,968.10850212,30.11893118,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-02-20,tech_equity,NDX,0.19274037,0.20607371,0.01333333,968.10850212,12.90811336,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-02-20,long_bond,Obligacje 30+/TLT,0.26814906,0.23481573,-0.03333333,968.10850212,-32.27028340,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-02-20,floating_bond,Obligacje/gotowka,0.08938302,0.07827191,-0.01111111,968.10850212,-10.75676113,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-03-19,us_equity,SPX,0.48083865,0.51194976,0.03111111,991.16854363,30.83635469,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-03-19,tech_equity,NDX,0.20607371,0.21940704,0.01333333,991.16854363,13.21558058,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-03-19,long_bond,Obligacje 30+/TLT,0.23481573,0.20148240,-0.03333333,991.16854363,-33.03895145,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-03-19,floating_bond,Obligacje/gotowka,0.07827191,0.06716080,-0.01111111,991.16854363,-11.01298382,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-04-16,us_equity,SPX,0.51194976,0.54306087,0.03111111,1004.87837061,31.26288264,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-04-16,tech_equity,NDX,0.21940704,0.23274037,0.01333333,1004.87837061,13.39837827,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-04-16,long_bond,Obligacje 30+/TLT,0.20148240,0.16814906,-0.03333333,1004.87837061,-33.49594569,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-04-16,floating_bond,Obligacje/gotowka,0.06716080,0.05604969,-0.01111111,1004.87837061,-11.16531523,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-07,long_bond,Obligacje 30+/TLT,0.16814906,0.11209938,-0.05604969,1007.24653733,-56.45585419,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-07,floating_bond,Obligacje/gotowka,0.05604969,0.11209938,0.05604969,1007.24653733,56.45585419,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-14,us_equity,SPX,0.54306087,0.57417198,0.03111111,1001.10105662,31.14536621,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-14,tech_equity,NDX,0.23274037,0.24607371,0.01333333,1001.10105662,13.34801409,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-14,long_bond,Obligacje 30+/TLT,0.11209938,0.08987715,-0.02222222,1001.10105662,-22.24669015,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1976-05-14,floating_bond,Obligacje/gotowka,0.11209938,0.08987715,-0.02222222,1001.10105662,-22.24669015,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-05-06,us_equity,SPX,0.57417198,0.82024569,0.24607371,1028.17546784,253.00694953,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-05-06,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1028.17546784,-253.00694953,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-05-06,long_bond,Obligacje 30+/TLT,0.08987715,0.04493858,-0.04493858,1028.17546784,-46.20474235,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-05-06,floating_bond,Obligacje/gotowka,0.08987715,0.13481573,0.04493858,1028.17546784,46.20474235,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-07-01,us_equity,SPX,0.82024569,0.65000000,-0.17024569,1038.36933813,-176.77790684,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-07-01,long_bond,Obligacje 30+/TLT,0.04493858,0.00000000,-0.04493858,1038.36933813,-46.66284038,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-07-01,floating_bond,Obligacje/gotowka,0.13481573,0.35000000,0.21518427,1038.36933813,223.44074721,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-08-26,us_equity,SPX,0.65000000,0.57417198,-0.07582802,1037.84124017,-78.69744153,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-08-26,tech_equity,NDX,0.00000000,0.24607371,0.24607371,1037.84124017,255.38544196,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-08-26,floating_bond,Obligacje/gotowka,0.35000000,0.17975431,-0.17024569,1037.84124017,-176.68800043,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-12-23,us_equity,SPX,0.57417198,0.65000000,0.07582802,1015.10364991,76.97329519,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-12-23,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1015.10364991,-249.79031882,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1977-12-23,long_bond,Obligacje 30+/TLT,0.00000000,0.08750000,0.08750000,1015.10364991,88.82156937,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1977-12-23,floating_bond,Obligacje/gotowka,0.17975431,0.26250000,0.08274569,1015.10364991,83.99545427,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-03-03,us_equity,SPX,0.65000000,0.57417198,-0.07582802,985.60522879,-74.73648845,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-03-03,tech_equity,NDX,0.00000000,0.24607371,0.24607371,985.60522879,242.53153297,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-03-03,long_bond,Obligacje 30+/TLT,0.08750000,0.13481573,0.04731573,985.60522879,46.63463165,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-03-03,floating_bond,Obligacje/gotowka,0.26250000,0.04493858,-0.21756142,985.60522879,-214.42967617,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-05-05,us_equity,SPX,0.57417198,0.65000000,0.07582802,1026.89758605,77.86760596,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-05-05,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1026.89758605,-252.69249642,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-05-05,long_bond,Obligacje 30+/TLT,0.13481573,0.17500000,0.04018427,1026.89758605,41.26512907,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-05-05,floating_bond,Obligacje/gotowka,0.04493858,0.17500000,0.13006142,1026.89758605,133.55976139,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-08-04,us_equity,SPX,0.65000000,0.57417198,-0.07582802,1068.58071471,-81.02835488,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-08-04,tech_equity,NDX,0.00000000,0.24607371,0.24607371,1068.58071471,262.94961844,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-08-04,long_bond,Obligacje 30+/TLT,0.17500000,0.04493858,-0.13006142,1068.58071471,-138.98112843,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-08-04,floating_bond,Obligacje/gotowka,0.17500000,0.13481573,-0.04018427,1068.58071471,-42.94013513,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-10-27,us_equity,SPX,0.57417198,0.65000000,0.07582802,1121.97752507,85.07732904,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-10-27,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1121.97752507,-276.08916954,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-10-27,long_bond,Obligacje 30+/TLT,0.04493858,0.00000000,-0.04493858,1121.97752507,-50.42007332,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-10-27,floating_bond,Obligacje/gotowka,0.13481573,0.35000000,0.21518427,1121.97752507,241.43191382,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-12-01,us_equity,SPX,0.65000000,0.38500000,-0.26500000,1076.28900950,-285.21658752,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1978-12-01,tech_equity,NDX,0.00000000,0.16500000,0.16500000,1076.28900950,177.58768657,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1978-12-01,floating_bond,Obligacje/gotowka,0.35000000,0.45000000,0.10000000,1076.28900950,107.62890095,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-01-05,us_equity,SPX,0.38500000,0.57417198,0.18917198,1092.07702158,206.59037752,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-01-05,tech_equity,NDX,0.16500000,0.24607371,0.08107371,1092.07702158,88.53873322,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-01-05,floating_bond,Obligacje/gotowka,0.45000000,0.17975431,-0.27024569,1092.07702158,-295.12911074,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-03-02,us_equity,SPX,0.57417198,0.65000000,0.07582802,1120.97257984,85.00112603,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-03-02,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1120.97257984,-275.84187894,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-03-02,long_bond,Obligacje 30+/TLT,0.00000000,0.08750000,0.08750000,1120.97257984,98.08510074,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-03-02,floating_bond,Obligacje/gotowka,0.17975431,0.26250000,0.08274569,1120.97257984,92.75565217,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-05-04,us_equity,SPX,0.65000000,0.57417198,-0.07582802,1159.98497793,-87.95935876,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-05-04,tech_equity,NDX,0.00000000,0.24607371,0.24607371,1159.98497793,285.44180439,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-05-04,long_bond,Obligacje 30+/TLT,0.08750000,0.04493858,-0.04256142,1159.98497793,-49.37061141,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-05-04,floating_bond,Obligacje/gotowka,0.26250000,0.13481573,-0.12768427,1159.98497793,-148.11183422,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-08-03,us_equity,SPX,0.57417198,0.38500000,-0.18917198,1187.42340190,-224.62724151,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-08-03,tech_equity,NDX,0.24607371,0.16500000,-0.08107371,1187.42340190,-96.26881779,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-08-03,long_bond,Obligacje 30+/TLT,0.04493858,0.00000000,-0.04493858,1187.42340190,-53.36111789,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-08-03,floating_bond,Obligacje/gotowka,0.13481573,0.45000000,0.31518427,1187.42340190,374.25717719,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-09-28,long_bond,Obligacje 30+/TLT,0.00000000,0.11250000,0.11250000,1242.25599660,139.75379962,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-09-28,floating_bond,Obligacje/gotowka,0.45000000,0.33750000,-0.11250000,1242.25599660,-139.75379962,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-11-23,us_equity,SPX,0.38500000,0.55000000,0.16500000,1199.57444618,197.92978362,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1979-11-23,tech_equity,NDX,0.16500000,0.00000000,-0.16500000,1199.57444618,-197.92978362,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-11-23,long_bond,Obligacje 30+/TLT,0.11250000,0.00000000,-0.11250000,1199.57444618,-134.95212519,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1979-11-23,floating_bond,Obligacje/gotowka,0.33750000,0.45000000,0.11250000,1199.57444618,134.95212519,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-01-18,long_bond,Obligacje 30+/TLT,0.00000000,0.11250000,0.11250000,1254.65571435,141.14876786,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-01-18,floating_bond,Obligacje/gotowka,0.45000000,0.33750000,-0.11250000,1254.65571435,-141.14876786,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-03-14,long_bond,Obligacje 30+/TLT,0.11250000,0.00000000,-0.11250000,1244.99673187,-140.06213234,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-03-14,floating_bond,Obligacje/gotowka,0.33750000,0.45000000,0.11250000,1244.99673187,140.06213234,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-05-09,us_equity,SPX,0.55000000,0.38500000,-0.16500000,1219.18429171,-201.16540813,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-05-09,tech_equity,NDX,0.00000000,0.16500000,0.16500000,1219.18429171,201.16540813,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-05-09,long_bond,Obligacje 30+/TLT,0.00000000,0.11250000,0.11250000,1219.18429171,137.15823282,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-05-09,floating_bond,Obligacje/gotowka,0.45000000,0.33750000,-0.11250000,1219.18429171,-137.15823282,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-07-04,long_bond,Obligacje 30+/TLT,0.11250000,0.33750000,0.22500000,1311.19214080,295.01823168,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-07-04,floating_bond,Obligacje/gotowka,0.33750000,0.11250000,-0.22500000,1311.19214080,-295.01823168,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-09-05,long_bond,Obligacje 30+/TLT,0.33750000,0.22500000,-0.11250000,1276.56057992,-143.61306524,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-09-05,floating_bond,Obligacje/gotowka,0.11250000,0.22500000,0.11250000,1276.56057992,143.61306524,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-10-31,us_equity,SPX,0.38500000,0.55000000,0.16500000,1326.19710561,218.82252243,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-10-31,tech_equity,NDX,0.16500000,0.00000000,-0.16500000,1326.19710561,-218.82252243,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-10-31,long_bond,Obligacje 30+/TLT,0.22500000,0.11250000,-0.11250000,1326.19710561,-149.19717438,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-10-31,floating_bond,Obligacje/gotowka,0.22500000,0.33750000,0.11250000,1326.19710561,149.19717438,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1980-12-26,long_bond,Obligacje 30+/TLT,0.11250000,0.00000000,-0.11250000,1330.72850652,-149.70695698,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1980-12-26,floating_bond,Obligacje/gotowka,0.33750000,0.45000000,0.11250000,1330.72850652,149.70695698,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-02-20,us_equity,SPX,0.55000000,0.65000000,0.10000000,1342.92312449,134.29231245,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-02-20,long_bond,Obligacje 30+/TLT,0.00000000,0.17500000,0.17500000,1342.92312449,235.01154679,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-02-20,floating_bond,Obligacje/gotowka,0.45000000,0.17500000,-0.27500000,1342.92312449,-369.30385923,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-07-03,us_equity,SPX,0.65000000,0.57417198,-0.07582802,1365.27805866,-103.52632564,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-07-03,tech_equity,NDX,0.00000000,0.24607371,0.24607371,1365.27805866,335.95903392,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-07-03,long_bond,Obligacje 30+/TLT,0.17500000,0.08987715,-0.08512285,1365.27805866,-116.21635414,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-07-03,floating_bond,Obligacje/gotowka,0.17500000,0.08987715,-0.08512285,1365.27805866,-116.21635414,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-08-28,us_equity,SPX,0.57417198,0.65000000,0.07582802,1325.45663064,100.50674578,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-08-28,tech_equity,NDX,0.24607371,0.00000000,-0.24607371,1325.45663064,-326.16002748,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-08-28,long_bond,Obligacje 30+/TLT,0.08987715,0.17500000,0.08512285,1325.45663064,112.82664085,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-08-28,floating_bond,Obligacje/gotowka,0.08987715,0.17500000,0.08512285,1325.45663064,112.82664085,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-10-02,us_equity,SPX,0.65000000,0.38500000,-0.26500000,1239.51168502,-328.47059653,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1981-10-02,tech_equity,NDX,0.00000000,0.16500000,0.16500000,1239.51168502,204.51942803,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-10-02,long_bond,Obligacje 30+/TLT,0.17500000,0.33750000,0.16250000,1239.51168502,201.42064882,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1981-10-02,floating_bond,Obligacje/gotowka,0.17500000,0.11250000,-0.06250000,1239.51168502,-77.46948031,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-02-05,long_bond,Obligacje 30+/TLT,0.33750000,0.22500000,-0.11250000,1364.99015249,-153.56139216,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-02-05,floating_bond,Obligacje/gotowka,0.11250000,0.22500000,0.11250000,1364.99015249,153.56139216,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1982-04-02,long_bond,Obligacje 30+/TLT,0.22500000,0.33750000,0.11250000,1333.15122024,149.97951228,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1982-04-02,floating_bond,Obligacje/gotowka,0.22500000,0.11250000,-0.11250000,1333.15122024,-149.97951228,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-08-06,us_equity,SPX,0.38500000,0.57417198,0.18917198,1391.35572754,263.20552428,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1982-08-06,tech_equity,NDX,0.16500000,0.24607371,0.08107371,1391.35572754,112.80236755,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1982-08-06,long_bond,Obligacje 30+/TLT,0.33750000,0.13481573,-0.20268427,1391.35572754,-282.00591887,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-08-06,floating_bond,Obligacje/gotowka,0.11250000,0.04493858,-0.06756142,1391.35572754,-94.00197296,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-10-01,us_equity,SPX,0.57417198,0.38750532,-0.18666667,1597.44314071,-298.18938627,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-10-01,tech_equity,NDX,0.24607371,0.16607371,-0.08000000,1597.44314071,-127.79545126,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1982-10-01,long_bond,Obligacje 30+/TLT,0.13481573,0.33481573,0.20000000,1597.44314071,319.48862814,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1982-10-01,floating_bond,Obligacje/gotowka,0.04493858,0.11160524,0.06666667,1597.44314071,106.49620938,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-04-08,us_equity,SPX,0.38750532,0.44286322,0.05535790,2039.94159431,112.92688801,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-04-08,tech_equity,NDX,0.16607371,0.11071581,-0.05535790,2039.94159431,-112.92688801,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-04-08,long_bond,Obligacje 30+/TLT,0.33481573,0.22321049,-0.11160524,2039.94159431,-227.66817854,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-04-08,floating_bond,Obligacje/gotowka,0.11160524,0.22321049,0.11160524,2039.94159431,227.66817854,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-05-06,us_equity,SPX,0.44286322,1.35000000,0.90713678,2090.58813636,1896.44938926,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-05-06,tech_equity,NDX,0.11071581,0.45000000,0.33928419,2090.58813636,709.30351265,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-05-06,long_bond,Obligacje 30+/TLT,0.22321049,0.00000000,-0.22321049,2090.58813636,-466.64119641,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-05-06,floating_bond,Obligacje/gotowka,0.22321049,0.00000000,-0.22321049,2090.58813636,-466.64119641,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-08-05,us_equity,SPX,1.35000000,0.55357903,-0.79642097,2305.71881255,-1836.32282330,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-08-05,tech_equity,NDX,0.45000000,0.00000000,-0.45000000,2305.71881255,-1037.57346565,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-08-05,long_bond,Obligacje 30+/TLT,0.00000000,0.22321049,0.22321049,2305.71881255,514.66061945,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-08-05,floating_bond,Obligacje/gotowka,0.00000000,0.22321049,0.22321049,2305.71881255,514.66061945,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-09-02,us_equity,SPX,0.55357903,1.35000000,0.79642097,2287.12330278,1821.51296929,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-09-02,tech_equity,NDX,0.00000000,0.45000000,0.45000000,2287.12330278,1029.20548625,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-09-02,long_bond,Obligacje 30+/TLT,0.22321049,0.00000000,-0.22321049,2287.12330278,-510.50990666,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-09-02,floating_bond,Obligacje/gotowka,0.22321049,0.00000000,-0.22321049,2287.12330278,-510.50990666,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-11-04,us_equity,SPX,1.35000000,0.55357903,-0.79642097,2373.29034392,-1890.13820815,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-11-04,tech_equity,NDX,0.45000000,0.00000000,-0.45000000,2373.29034392,-1067.98065476,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-11-04,long_bond,Obligacje 30+/TLT,0.00000000,0.33481573,0.33481573,2373.29034392,794.61494084,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-11-04,floating_bond,Obligacje/gotowka,0.00000000,0.11160524,0.11160524,2373.29034392,264.87164695,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1983-12-30,long_bond,Obligacje 30+/TLT,0.33481573,0.22321049,-0.11160524,2358.81989601,-263.25666908,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1983-12-30,floating_bond,Obligacje/gotowka,0.11160524,0.22321049,0.11160524,2358.81989601,263.25666908,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-02-24,long_bond,Obligacje 30+/TLT,0.22321049,0.11160524,-0.11160524,2331.61432600,-260.22038481,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-02-24,floating_bond,Obligacje/gotowka,0.22321049,0.33481573,0.11160524,2331.61432600,260.22038481,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-04-20,long_bond,Obligacje 30+/TLT,0.11160524,0.22321049,0.11160524,2309.64503320,257.76849654,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-04-20,floating_bond,Obligacje/gotowka,0.33481573,0.22321049,-0.11160524,2309.64503320,-257.76849654,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-06-15,long_bond,Obligacje 30+/TLT,0.22321049,0.11160524,-0.11160524,2252.81744611,-251.42623984,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-06-15,floating_bond,Obligacje/gotowka,0.22321049,0.33481573,0.11160524,2252.81744611,251.42623984,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-08-10,long_bond,Obligacje 30+/TLT,0.11160524,0.22321049,0.11160524,2311.31334544,257.95468893,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-08-10,floating_bond,Obligacje/gotowka,0.33481573,0.22321049,-0.11160524,2311.31334544,-257.95468893,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-10-05,long_bond,Obligacje 30+/TLT,0.22321049,0.33481573,0.11160524,2456.41266509,274.14853385,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-10-05,floating_bond,Obligacje/gotowka,0.22321049,0.11160524,-0.11160524,2456.41266509,-274.14853385,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-11-30,us_equity,SPX,0.55357903,1.35000000,0.79642097,2646.49171787,2107.72151259,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-11-30,tech_equity,NDX,0.00000000,0.45000000,0.45000000,2646.49171787,1190.92127304,BUY
strategy_medium_aggressive,Strategia srednio agresywna,1984-11-30,long_bond,Obligacje 30+/TLT,0.33481573,0.00000000,-0.33481573,2646.49171787,-886.08705850,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-11-30,floating_bond,Obligacje/gotowka,0.11160524,0.00000000,-0.11160524,2646.49171787,-295.36235283,SELL
strategy_medium_aggressive,Strategia srednio agresywna,1984-12-07,us_equity,SPX,1.35000000,0.55357903,-0.79642097,2595.53523985,-2067.13870472,SELL
