date,0% / 0% / 100%,0% / 10% / 90%,0% / 20% / 80%,0% / 30% / 70%,0% / 40% / 60%,0% / 50% / 50%,0% / 60% / 40%,0% / 70% / 30%,0% / 80% / 20%,0% / 90% / 10%,0% / 100% / 0%,10% / 0% / 90%,10% / 10% / 80%,10% / 20% / 70%,10% / 30% / 60%,10% / 40% / 50%,10% / 50% / 40%,10% / 60% / 30%,10% / 70% / 20%,10% / 80% / 10%,10% / 90% / 0%,20% / 0% / 80%,20% / 10% / 70%,20% / 20% / 60%,20% / 30% / 50%,20% / 40% / 40%,20% / 50% / 30%,20% / 60% / 20%,20% / 70% / 10%,20% / 80% / 0%,30% / 0% / 70%,30% / 10% / 60%,30% / 20% / 50%,30% / 30% / 40%,30% / 40% / 30%,30% / 50% / 20%,30% / 60% / 10%,30% / 70% / 0%,40% / 0% / 60%,40% / 10% / 50%,40% / 20% / 40%,40% / 30% / 30%,40% / 40% / 20%,40% / 50% / 10%,40% / 60% / 0%,50% / 0% / 50%,50% / 10% / 40%,50% / 20% / 30%,50% / 30% / 20%,50% / 40% / 10%,50% / 50% / 0%,60% / 0% / 40%,60% / 10% / 30%,60% / 20% / 20%,60% / 30% / 10%,60% / 40% / 0%,70% / 0% / 30%,70% / 10% / 20%,70% / 20% / 10%,70% / 30% / 0%,80% / 0% / 20%,80% / 10% / 10%,80% / 20% / 0%,90% / 0% / 10%,90% / 10% / 0%,100% / 0% / 0%
1968-01-26,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598,0.00029598
1968-02-02,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990,-0.00983990
1968-02-09,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822,-0.00967822
1968-02-16,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817,-0.00927817
1968-02-23,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00987861,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00992051,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.00996241,-0.01000431,-0.01000431,-0.01000431,-0.01000431,-0.01000431,-0.01000431,-0.01000431,-0.01000431,-0.01004621,-0.01004621,-0.01004621,-0.01004621,-0.01004621,-0.01004621,-0.01004621,-0.01008811,-0.01008811,-0.01008811,-0.01008811,-0.01008811,-0.01008811,-0.01013002,-0.01013002,-0.01013002,-0.01013002,-0.01013002,-0.01017192,-0.01017192,-0.01017192,-0.01017192,-0.01021382,-0.01021382,-0.01021382,-0.01025572,-0.01025572,-0.01029762
1968-03-01,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00314696,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00307323,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00299950,-0.00292577,-0.00292577,-0.00292577,-0.00292577,-0.00292577,-0.00292577,-0.00292577,-0.00292577,-0.00285204,-0.00285204,-0.00285204,-0.00285204,-0.00285204,-0.00285204,-0.00285204,-0.00277831,-0.00277831,-0.00277831,-0.00277831,-0.00277831,-0.00277831,-0.00270458,-0.00270458,-0.00270458,-0.00270458,-0.00270458,-0.00263085,-0.00263085,-0.00263085,-0.00263085,-0.00255712,-0.00255712,-0.00255712,-0.00248339,-0.00248339,-0.00240966
1968-03-08,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791
1968-03-15,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791
1968-03-22,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791
1968-03-29,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791,-0.00239791
1968-04-05,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600,0.01545600
1968-04-12,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054
1968-04-19,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054
1968-04-26,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054,0.01548054
1968-05-03,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457,0.00435457
1968-05-10,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702
1968-05-17,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702
1968-05-24,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702
1968-05-31,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702,0.00436702
1968-06-07,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868,0.00617868
1968-06-14,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695
1968-06-21,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695
1968-06-28,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695,0.00617695
1968-07-05,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240,0.00031240
1968-07-12,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101
1968-07-19,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101
1968-07-26,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101,0.00031101
1968-08-02,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712
1968-08-09,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712
1968-08-16,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712,-0.00298712
