strategy,strategy_label,date,portfolio_value_before,turnover,buy,sell,target_equity,target_bonds_cash,target_gold
strategy_aggressive,Strategia agresywna,1971-09-17,1663.86634191,0.22321049,Obligacje 30+/TLT 11.16% ($185.70),Obligacje/gotowka 11.16% ($185.70),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1971-11-12,1677.47469980,0.22321049,Obligacje 30+/TLT 11.16% ($187.21),Obligacje/gotowka 11.16% ($187.21),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1972-01-07,1702.60277926,3.19284195,"SPX 192.14% ($3,271.42), NDX 82.50% ($1,404.65)","Obligacje 30+/TLT 33.48% ($570.06), Obligacje/gotowka 11.16% ($190.02)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1972-05-26,2195.56121721,0.33000000,NDX 16.50% ($362.27),SPX 16.50% ($362.27),3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1972-07-07,2184.73566648,3.01506417,"Obligacje 30+/TLT 26.81% ($585.83), Obligacje/gotowka 8.94% ($195.28)","SPX 186.03% ($4,064.20), NDX 79.73% ($1,741.80)",0.64246791,0.35753209,0.00000000
strategy_aggressive,Strategia agresywna,1972-07-21,2157.70572465,0.08888889,"SPX 3.11% ($67.13), NDX 1.33% ($28.77)","Obligacje 30+/TLT 3.33% ($71.92), Obligacje/gotowka 1.11% ($23.97)",0.68691236,0.31308764,0.00000000
strategy_aggressive,Strategia agresywna,1972-08-18,2183.04807789,0.08888889,"SPX 3.11% ($67.92), NDX 1.33% ($29.11)","Obligacje 30+/TLT 3.33% ($72.77), Obligacje/gotowka 1.11% ($24.26)",0.73135680,0.26864320,0.00000000
strategy_aggressive,Strategia agresywna,1972-09-15,2177.61167707,0.08888889,"SPX 3.11% ($67.75), NDX 1.33% ($29.03)","Obligacje 30+/TLT 3.33% ($72.59), Obligacje/gotowka 1.11% ($24.20)",0.77580125,0.22419875,0.00000000
strategy_aggressive,Strategia agresywna,1972-10-13,2170.88320633,0.08888889,"SPX 3.11% ($67.54), NDX 1.33% ($28.95)","Obligacje 30+/TLT 3.33% ($72.36), Obligacje/gotowka 1.11% ($24.12)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1972-10-27,2178.00983091,0.08987715,Obligacje/gotowka 4.49% ($97.88),Obligacje 30+/TLT 4.49% ($97.88),0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1973-05-11,2210.18166980,0.67190172,"SPX 7.58% ($167.59), Obligacje/gotowka 26.01% ($574.92)","NDX 24.61% ($543.87), Obligacje 30+/TLT 8.99% ($198.64)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1973-09-07,2163.05621704,0.49214742,NDX 24.61% ($532.27),"SPX 7.58% ($164.02), Obligacje/gotowka 17.02% ($368.25)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1973-11-30,2177.24848519,0.26963146,Obligacje 30+/TLT 13.48% ($293.53),Obligacje/gotowka 13.48% ($293.53),0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1974-01-25,2033.97592154,0.54049138,"Obligacje 30+/TLT 20.27% ($412.25), Obligacje/gotowka 6.76% ($137.42)","SPX 18.92% ($384.77), NDX 8.11% ($164.90)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1974-03-22,2032.20440038,0.22500000,Obligacje/gotowka 11.25% ($228.62),Obligacje 30+/TLT 11.25% ($228.62),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1974-05-17,1955.11859178,0.22500000,Obligacje/gotowka 11.25% ($219.95),Obligacje 30+/TLT 11.25% ($219.95),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1974-07-12,1919.77905689,0.55500000,"SPX 16.50% ($316.76), Obligacje/gotowka 11.25% ($215.98)","NDX 16.50% ($316.76), Obligacje 30+/TLT 11.25% ($215.98)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1974-09-06,1795.84329724,0.22500000,Obligacje 30+/TLT 11.25% ($202.03),Obligacje/gotowka 11.25% ($202.03),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1975-01-03,1738.07946368,0.42142097,Obligacje 30+/TLT 21.07% ($366.23),"SPX 19.64% ($341.40), Obligacje/gotowka 1.43% ($24.84)",0.35357903,0.64642097,0.00000000
strategy_aggressive,Strategia agresywna,1975-02-28,1875.52430080,0.32321049,Obligacje 30+/TLT 16.16% ($303.09),Obligacje/gotowka 16.16% ($303.09),0.35357903,0.64642097,0.00000000
strategy_aggressive,Strategia agresywna,1975-06-06,1892.50920437,0.39284195,"SPX 3.14% ($59.46), NDX 16.50% ($312.26)","Obligacje 30+/TLT 14.73% ($278.80), Obligacje/gotowka 4.91% ($92.93)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1975-08-01,1933.73531777,0.22500000,Obligacje/gotowka 11.25% ($217.55),Obligacje 30+/TLT 11.25% ($217.55),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1975-09-26,1829.47098930,0.22500000,Obligacje/gotowka 11.25% ($205.82),Obligacje 30+/TLT 11.25% ($205.82),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1975-11-21,1910.51929339,0.45178951,"SPX 0.25% ($4.79), NDX 0.11% ($2.05), Obligacje 30+/TLT 22.23% ($424.74)",Obligacje/gotowka 22.59% ($431.58),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1975-12-26,1944.73872960,0.08888889,"SPX 3.11% ($60.50), NDX 1.33% ($25.93)","Obligacje 30+/TLT 3.33% ($64.82), Obligacje/gotowka 1.11% ($21.61)",0.59802347,0.40197653,0.00000000
strategy_aggressive,Strategia agresywna,1976-01-23,2025.25350047,0.08888889,"SPX 3.11% ($63.01), NDX 1.33% ($27.00)","Obligacje 30+/TLT 3.33% ($67.51), Obligacje/gotowka 1.11% ($22.50)",0.64246791,0.35753209,0.00000000
strategy_aggressive,Strategia agresywna,1976-02-20,2106.06308460,0.08888889,"SPX 3.11% ($65.52), NDX 1.33% ($28.08)","Obligacje 30+/TLT 3.33% ($70.20), Obligacje/gotowka 1.11% ($23.40)",0.68691236,0.31308764,0.00000000
strategy_aggressive,Strategia agresywna,1976-03-19,2156.22884809,0.08888889,"SPX 3.11% ($67.08), NDX 1.33% ($28.75)","Obligacje 30+/TLT 3.33% ($71.87), Obligacje/gotowka 1.11% ($23.96)",0.73135680,0.26864320,0.00000000
strategy_aggressive,Strategia agresywna,1976-04-16,2186.05377003,0.08888889,"SPX 3.11% ($68.01), NDX 1.33% ($29.15)","Obligacje 30+/TLT 3.33% ($72.87), Obligacje/gotowka 1.11% ($24.29)",0.77580125,0.22419875,0.00000000
strategy_aggressive,Strategia agresywna,1976-05-07,2191.20557739,0.11209938,Obligacje/gotowka 5.60% ($122.82),Obligacje 30+/TLT 5.60% ($122.82),0.77580125,0.22419875,0.00000000
strategy_aggressive,Strategia agresywna,1976-05-14,2177.83644568,0.08888889,"SPX 3.11% ($67.75), NDX 1.33% ($29.04)","Obligacje 30+/TLT 2.22% ($48.40), Obligacje/gotowka 2.22% ($48.40)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1977-05-06,2236.73523429,0.58202457,"SPX 24.61% ($550.40), Obligacje/gotowka 4.49% ($100.52)","NDX 24.61% ($550.40), Obligacje 30+/TLT 4.49% ($100.52)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1977-07-01,2258.91139932,0.43036854,Obligacje/gotowka 21.52% ($486.08),"SPX 17.02% ($384.57), Obligacje 30+/TLT 4.49% ($101.51)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1977-08-26,2257.76255327,0.49214742,NDX 24.61% ($555.58),"SPX 7.58% ($171.20), Obligacje/gotowka 17.02% ($384.37)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1977-12-23,2208.29826350,0.49214742,"SPX 7.58% ($167.45), Obligacje 30+/TLT 8.75% ($193.23), Obligacje/gotowka 8.27% ($182.73)",NDX 24.61% ($543.40),0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1978-03-03,2144.12618398,0.58677888,"NDX 24.61% ($527.61), Obligacje 30+/TLT 4.73% ($101.45)","SPX 7.58% ($162.58), Obligacje/gotowka 21.76% ($466.48)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1978-05-05,2233.95527764,0.49214742,"SPX 7.58% ($169.40), Obligacje 30+/TLT 4.02% ($89.77), Obligacje/gotowka 13.01% ($290.55)",NDX 24.61% ($549.72),0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1978-08-04,2324.63447149,0.49214742,NDX 24.61% ($572.03),"SPX 7.58% ($176.27), Obligacje 30+/TLT 13.01% ($302.35), Obligacje/gotowka 4.02% ($93.41)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1978-10-27,2440.79609064,0.58202457,"SPX 7.58% ($185.08), Obligacje/gotowka 21.52% ($525.22)","NDX 24.61% ($600.62), Obligacje 30+/TLT 4.49% ($109.69)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1978-12-01,2341.40341325,0.53000000,"NDX 16.50% ($386.33), Obligacje/gotowka 10.00% ($234.14)",SPX 26.50% ($620.47),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1979-01-05,2375.74930459,0.54049138,"SPX 18.92% ($449.43), NDX 8.11% ($192.61)",Obligacje/gotowka 27.02% ($642.04),0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1979-03-02,2438.60989142,0.49214742,"SPX 7.58% ($184.91), Obligacje 30+/TLT 8.75% ($213.38), Obligacje/gotowka 8.27% ($201.78)",NDX 24.61% ($600.08),0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1979-05-04,2523.47906806,0.49214742,NDX 24.61% ($620.96),"SPX 7.58% ($191.35), Obligacje 30+/TLT 4.26% ($107.40), Obligacje/gotowka 12.77% ($322.21)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1979-08-03,2583.16974497,0.63036854,Obligacje/gotowka 31.52% ($814.17),"SPX 18.92% ($488.66), NDX 8.11% ($209.43), Obligacje 30+/TLT 4.49% ($116.08)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1979-09-28,2702.45482850,0.22500000,Obligacje 30+/TLT 11.25% ($304.03),Obligacje/gotowka 11.25% ($304.03),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1979-11-23,2609.60362685,0.55500000,"SPX 16.50% ($430.58), Obligacje/gotowka 11.25% ($293.58)","NDX 16.50% ($430.58), Obligacje 30+/TLT 11.25% ($293.58)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-01-18,2729.42968488,0.22500000,Obligacje 30+/TLT 11.25% ($307.06),Obligacje/gotowka 11.25% ($307.06),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-03-14,2708.41713681,0.22500000,Obligacje/gotowka 11.25% ($304.70),Obligacje 30+/TLT 11.25% ($304.70),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-05-09,2652.26369199,0.55500000,"NDX 16.50% ($437.62), Obligacje 30+/TLT 11.25% ($298.38)","SPX 16.50% ($437.62), Obligacje/gotowka 11.25% ($298.38)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-07-04,2852.42135412,0.45000000,Obligacje 30+/TLT 22.50% ($641.79),Obligacje/gotowka 22.50% ($641.79),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-09-05,2777.08243109,0.22500000,Obligacje/gotowka 11.25% ($312.42),Obligacje 30+/TLT 11.25% ($312.42),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-10-31,2885.06377219,0.55500000,"SPX 16.50% ($476.04), Obligacje/gotowka 11.25% ($324.57)","NDX 16.50% ($476.04), Obligacje 30+/TLT 11.25% ($324.57)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1980-12-26,2894.92156826,0.22500000,Obligacje/gotowka 11.25% ($325.68),Obligacje 30+/TLT 11.25% ($325.68),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1981-02-20,2921.45024214,0.55000000,"SPX 10.00% ($292.15), Obligacje 30+/TLT 17.50% ($511.25)",Obligacje/gotowka 27.50% ($803.40),0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1981-07-03,2970.08208611,0.49214742,NDX 24.61% ($730.86),"SPX 7.58% ($225.22), Obligacje 30+/TLT 8.51% ($252.82), Obligacje/gotowka 8.51% ($252.82)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1981-08-28,2883.45291246,0.49214742,"SPX 7.58% ($218.65), Obligacje 30+/TLT 8.51% ($245.45), Obligacje/gotowka 8.51% ($245.45)",NDX 24.61% ($709.54),0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1981-10-02,2696.48474011,0.65500000,"NDX 16.50% ($444.92), Obligacje 30+/TLT 16.25% ($438.18)","SPX 26.50% ($714.57), Obligacje/gotowka 6.25% ($168.53)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1982-02-05,2969.45576317,0.22500000,Obligacje/gotowka 11.25% ($334.06),Obligacje 30+/TLT 11.25% ($334.06),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1982-04-02,2900.19203942,0.22500000,Obligacje 30+/TLT 11.25% ($326.27),Obligacje/gotowka 11.25% ($326.27),0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1982-08-06,3026.81252040,0.54049138,"SPX 18.92% ($572.59), NDX 8.11% ($245.39)","Obligacje 30+/TLT 20.27% ($613.49), Obligacje/gotowka 6.76% ($204.50)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1982-10-01,3475.14356194,0.53333333,"Obligacje 30+/TLT 20.00% ($695.03), Obligacje/gotowka 6.67% ($231.68)","SPX 18.67% ($648.69), NDX 8.00% ($278.01)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1983-04-08,4437.77291192,0.33392629,"SPX 5.54% ($245.67), Obligacje/gotowka 11.16% ($495.28)","NDX 5.54% ($245.67), Obligacje 30+/TLT 11.16% ($495.28)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1983-05-06,4547.95148419,3.19284195,"SPX 203.21% ($9,242.06), NDX 71.43% ($3,248.53)","Obligacje 30+/TLT 22.32% ($1,015.15), Obligacje/gotowka 22.32% ($1,015.15)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1983-08-05,5275.42134765,3.19284195,"Obligacje 30+/TLT 22.32% ($1,177.53), Obligacje/gotowka 22.32% ($1,177.53)","SPX 192.14% ($10,136.31), NDX 82.50% ($4,352.22)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1983-09-02,5148.50280532,3.19284195,"SPX 192.14% ($9,892.44), NDX 82.50% ($4,247.51)","Obligacje 30+/TLT 22.32% ($1,149.20), Obligacje/gotowka 22.32% ($1,149.20)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1983-11-04,5468.79155670,3.19284195,"Obligacje 30+/TLT 33.48% ($1,831.04), Obligacje/gotowka 11.16% ($610.35)","SPX 192.14% ($10,507.85), NDX 82.50% ($4,511.75)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1983-12-30,5376.79170434,0.22321049,Obligacje/gotowka 11.16% ($600.08),Obligacje 30+/TLT 11.16% ($600.08),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-02-24,5314.77820200,0.22321049,Obligacje/gotowka 11.16% ($593.16),Obligacje 30+/TLT 11.16% ($593.16),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-04-20,5264.70048667,0.22321049,Obligacje 30+/TLT 11.16% ($587.57),Obligacje/gotowka 11.16% ($587.57),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-06-15,5135.16533250,0.22321049,Obligacje/gotowka 11.16% ($573.11),Obligacje 30+/TLT 11.16% ($573.11),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-08-10,5268.50330663,0.22321049,Obligacje 30+/TLT 11.16% ($587.99),Obligacje/gotowka 11.16% ($587.99),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-10-05,5599.24870162,0.22321049,Obligacje 30+/TLT 11.16% ($624.91),Obligacje/gotowka 11.16% ($624.91),0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1984-11-30,6032.52276204,3.19284195,"SPX 192.14% ($11,591.02), NDX 82.50% ($4,976.83)","Obligacje 30+/TLT 33.48% ($2,019.78), Obligacje/gotowka 11.16% ($673.26)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1984-12-07,5898.27288863,3.19284195,"Obligacje 30+/TLT 33.48% ($1,974.83), Obligacje/gotowka 11.16% ($658.28)","SPX 192.14% ($11,333.07), NDX 82.50% ($4,866.08)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1985-01-04,5871.72940162,3.19284195,"SPX 192.14% ($11,282.06), NDX 82.50% ($4,844.18)","Obligacje 30+/TLT 33.48% ($1,965.95), Obligacje/gotowka 11.16% ($655.32)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1985-06-07,8136.76369339,3.19284195,"Obligacje 30+/TLT 33.48% ($2,724.32), Obligacje/gotowka 11.16% ($908.11)","SPX 192.14% ($15,634.15), NDX 82.50% ($6,712.83)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1985-08-02,8282.58172187,3.19284195,"SPX 192.14% ($15,914.33), NDX 82.50% ($6,833.13)","Obligacje 30+/TLT 33.48% ($2,773.14), Obligacje/gotowka 11.16% ($924.38)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1985-09-06,7640.56646274,3.19284195,"Obligacje 30+/TLT 33.48% ($2,558.18), Obligacje/gotowka 11.16% ($852.73)","SPX 192.14% ($14,680.74), NDX 82.50% ($6,303.47)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1985-10-04,7504.88068292,3.19284195,"SPX 192.14% ($14,420.04), NDX 82.50% ($6,191.53)","Obligacje 30+/TLT 33.48% ($2,512.75), Obligacje/gotowka 11.16% ($837.58)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1985-10-25,7554.46776779,3.63000000,"NDX 181.50% ($13,711.36)","SPX 181.50% ($13,711.36)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1986-02-07,11453.58714711,2.83728639,"Obligacje 30+/TLT 20.15% ($2,307.70), Obligacje/gotowka 6.72% ($769.23)","SPX 51.37% ($5,884.04), NDX 205.49% ($23,536.14)",0.73135680,0.26864320,0.00000000
strategy_aggressive,Strategia agresywna,1986-02-14,11974.16380113,0.08888889,"SPX 0.89% ($106.44), NDX 3.56% ($425.75)","Obligacje 30+/TLT 3.33% ($399.14), Obligacje/gotowka 1.11% ($133.05)",0.77580125,0.22419875,0.00000000
strategy_aggressive,Strategia agresywna,1986-03-14,13048.56785739,0.08888889,"SPX 0.89% ($115.99), NDX 3.56% ($463.95)","Obligacje 30+/TLT 3.33% ($434.95), Obligacje/gotowka 1.11% ($144.98)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1986-04-04,13791.86272487,2.65950862,"SPX 49.60% ($6,840.09), NDX 198.38% ($27,360.34)","Obligacje 30+/TLT 13.48% ($1,859.36), Obligacje/gotowka 4.49% ($619.79)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1986-05-02,14807.95980755,3.19284195,"Obligacje 30+/TLT 33.48% ($4,957.94), Obligacje/gotowka 11.16% ($1,652.65)","SPX 54.93% ($8,133.78), NDX 219.71% ($32,535.11)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1986-08-08,15172.57769196,3.19284195,"SPX 54.93% ($8,334.06), NDX 219.71% ($33,336.23)","Obligacje 30+/TLT 33.48% ($5,080.02), Obligacje/gotowka 11.16% ($1,693.34)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1986-09-05,15833.69787911,3.19284195,"Obligacje 30+/TLT 33.48% ($5,301.37), Obligacje/gotowka 11.16% ($1,767.12)","SPX 54.93% ($8,697.20), NDX 219.71% ($34,788.80)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1986-12-05,15695.56943832,0.22321049,"Obligacje/gotowka 11.16% ($1,751.71)","Obligacje 30+/TLT 11.16% ($1,751.71)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1987-01-02,15952.48107857,3.19284195,"SPX 54.93% ($8,762.45), NDX 219.71% ($35,049.78)","Obligacje 30+/TLT 22.32% ($3,560.76), Obligacje/gotowka 22.32% ($3,560.76)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1987-04-03,28229.15195734,3.19284195,"Obligacje 30+/TLT 11.16% ($3,150.52), Obligacje/gotowka 33.48% ($9,451.56)","SPX 38.32% ($10,817.71), NDX 236.32% ($66,711.43)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1987-04-10,27711.32772725,0.55357903,"SPX 27.68% ($7,670.20)","NDX 27.68% ($7,670.20)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1987-08-21,29094.20122064,0.44642097,"Obligacje 30+/TLT 22.32% ($6,494.13)","Obligacje/gotowka 22.32% ($6,494.13)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1987-10-30,27249.57987202,0.22321049,"Obligacje/gotowka 11.16% ($3,041.20)","Obligacje 30+/TLT 11.16% ($3,041.20)",0.55357903,0.44642097,0.00000000
strategy_aggressive,Strategia agresywna,1987-11-06,27027.55534345,1.11338137,"NDX 47.84% ($12,930.49), Obligacje 30+/TLT 7.83% ($2,115.50)","SPX 43.40% ($11,729.27), Obligacje/gotowka 12.27% ($3,316.72)",0.59802347,0.40197653,0.00000000
strategy_aggressive,Strategia agresywna,1987-12-04,24430.98901630,0.08888889,"SPX 0.89% ($217.16), NDX 3.56% ($868.66)","Obligacje 30+/TLT 3.33% ($814.37), Obligacje/gotowka 1.11% ($271.46)",0.64246791,0.35753209,0.00000000
strategy_aggressive,Strategia agresywna,1988-01-01,24557.34427121,0.08888889,"SPX 0.89% ($218.29), NDX 3.56% ($873.15)","Obligacje 30+/TLT 3.33% ($818.58), Obligacje/gotowka 1.11% ($272.86)",0.68691236,0.31308764,0.00000000
strategy_aggressive,Strategia agresywna,1988-01-29,25605.71991468,0.08888889,"SPX 0.89% ($227.61), NDX 3.56% ($910.43)","Obligacje 30+/TLT 3.33% ($853.52), Obligacje/gotowka 1.11% ($284.51)",0.73135680,0.26864320,0.00000000
strategy_aggressive,Strategia agresywna,1988-02-26,26609.89900076,0.08888889,"SPX 0.89% ($236.53), NDX 3.56% ($946.13)","Obligacje 30+/TLT 3.33% ($887.00), Obligacje/gotowka 1.11% ($295.67)",0.77580125,0.22419875,0.00000000
strategy_aggressive,Strategia agresywna,1988-03-25,27339.68616607,0.08888889,"SPX 0.89% ($243.02), NDX 3.56% ($972.08)","Obligacje 30+/TLT 3.33% ($911.32), Obligacje/gotowka 1.11% ($303.77)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1988-06-03,26303.87853547,2.65950862,"SPX 49.60% ($13,045.43), NDX 198.38% ($52,181.72)","Obligacje 30+/TLT 13.48% ($3,546.18), Obligacje/gotowka 4.49% ($1,182.06)",3.30000000,0.00000000,0.00000000
strategy_aggressive,Strategia agresywna,1988-07-01,31282.33138062,2.65950862,"Obligacje 30+/TLT 13.48% ($4,217.35), Obligacje/gotowka 4.49% ($1,405.78)","SPX 49.60% ($15,514.50), NDX 198.38% ($62,058.00)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1988-07-22,30687.65184366,1.40702457,"SPX 48.60% ($14,912.69), Obligacje/gotowka 21.76% ($6,676.45)","NDX 65.62% ($20,137.13), Obligacje 30+/TLT 4.73% ($1,452.01)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1988-09-23,30656.60463192,1.31239311,"NDX 65.62% ($20,116.76)","SPX 48.60% ($14,897.60), Obligacje 30+/TLT 4.26% ($1,304.79), Obligacje/gotowka 12.77% ($3,914.37)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1989-03-17,34322.72853482,1.31239311,"SPX 48.60% ($16,679.16), Obligacje 30+/TLT 4.26% ($1,460.82), Obligacje/gotowka 12.77% ($4,382.47)","NDX 65.62% ($22,522.46)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1989-03-24,34196.44362252,1.31239311,"NDX 65.62% ($22,439.59)","SPX 48.60% ($16,617.79), Obligacje 30+/TLT 4.26% ($1,455.45), Obligacje/gotowka 12.77% ($4,366.35)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1989-04-07,34183.59328292,1.31239311,"SPX 48.60% ($16,611.55), Obligacje 30+/TLT 4.26% ($1,454.90), Obligacje/gotowka 12.77% ($4,364.71)","NDX 65.62% ($22,431.16)",0.65000000,0.35000000,0.00000000
strategy_aggressive,Strategia agresywna,1989-04-14,34408.83051487,1.31239311,"NDX 65.62% ($22,578.96)","SPX 48.60% ($16,721.00), Obligacje 30+/TLT 4.26% ($1,464.49), Obligacje/gotowka 12.77% ($4,393.47)",0.82024569,0.17975431,0.00000000
strategy_aggressive,Strategia agresywna,1990-09-07,41066.77017993,0.54049138,"Obligacje 30+/TLT 18.01% ($7,394.54), Obligacje/gotowka 9.02% ($3,703.58)","SPX 5.40% ($2,219.62), NDX 21.62% ($8,878.49)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1990-11-02,39569.09161995,0.22500000,"Obligacje/gotowka 11.25% ($4,451.52)","Obligacje 30+/TLT 11.25% ($4,451.52)",0.55000000,0.45000000,0.00000000
strategy_aggressive,Strategia agresywna,1990-12-28,41891.69836217,0.22500000,"Obligacje 30+/TLT 11.25% ($4,712.82)","Obligacje/gotowka 11.25% ($4,712.82)",0.55000000,0.45000000,0.00000000
