date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40
1996-10-25,8415.638561266293,20641.240507743467,30118.875884882636,163244.90919973355,11125.819414584881,7407.965546846946,4861.470597388972
1996-11-01,8457.663900688993,20767.62467862055,30317.8661435238,165044.66571883037,11170.32826000056,7450.131233446978,4897.364668480866
1996-11-08,8769.653499532353,22096.10689844015,32609.134055269107,187732.73559759176,11617.836252957963,7700.121500745849,5029.8290429540675
1996-11-15,8843.149331021903,22381.00741239824,33092.65705091072,192631.94766421945,11714.253465112979,7763.887572998978,5071.391963425505
1996-11-22,8969.579834535476,22922.281201196416,34033.217219018115,202459.91473421355,11894.736566560672,7865.779172627485,5126.368061970673
1996-11-29,9067.644268414108,23325.184766841383,34728.32329663454,209820.7486329748,12028.2590769528,7948.187475662134,5176.2388230621955
1996-12-06,8871.278356492307,22424.345671485047,33134.58218952688,191660.2341478796,11758.759291137478,7785.31826673346,5080.078916007905
1996-12-13,8759.855949171022,22142.69803549435,32718.41500766406,189252.9999457322,11600.526083310851,7695.751836585772,5031.551786216388
1996-12-20,8963.655423611972,22657.851509309803,33479.61425817615,193656.00179292166,11901.02394546558,7854.950100840703,5109.385922822107
1996-12-27,9079.39644480901,22950.41550779979,33911.9116369126,196156.5378297494,12064.998022393149,7948.94832247648,5161.273528854754
1997-01-03,8980.288702859161,22667.765646353128,33473.91640324081,193034.57409941798,11940.767185132141,7860.912686216757,5100.0945645335505
1997-01-10,9084.401892026364,23146.953786962757,34318.490630476095,201755.57602846928,12104.758371943077,7937.145832480175,5128.970137927686
1997-01-17,9244.917503125238,23838.04361654546,35522.374049610866,214513.54735975323,12333.338361994536,8066.852969639871,5199.750384153975
1997-01-24,9152.888031845183,23415.270722058922,34773.92588704072,205996.0814615769,12204.137606847753,7992.248467454126,5158.044100465298
1997-01-31,9339.751698155562,24185.393294140773,36103.532423678305,219939.43280945712,12467.495950998638,8144.57216621036,5243.350040251632
1997-02-07,9435.390531952904,24433.05114247934,36473.231731385495,222191.60733612033,12596.69670614542,8225.54191839712,5293.267321176031
1997-02-14,9658.807658798998,25011.592334584777,37336.86791185117,227452.8003256676,12909.751209762871,8408.387460244086,5397.046495296317
1997-02-21,9566.697909840894,24773.073091592887,36980.81055449097,225283.73131861177,12780.558506325908,8333.684315510345,5355.158143393051
1997-02-28,9421.896427170472,24398.108004603422,36421.069225862215,221873.83810113033,12586.761902692506,8211.295016969441,5279.067752403017
1997-03-07,9602.977997317998,24832.863439719054,37048.21189968797,225028.71266331009,12855.087145337984,8352.2562587909,5347.777176220574
1997-03-14,9469.72393248055,24235.670988625167,35995.747616768116,213061.30802781144,12671.240442113407,8242.436722356051,5283.627914096536
1997-03-21,9366.98218797511,23752.19317107573,35137.29181924299,203511.2117093561,12520.22961799442,8162.518005022219,5244.135920835109
1997-03-28,9201.59034635865,23026.07262701257,33868.6546570863,189816.2943110349,12290.782056209962,8026.679940110212,5165.698192899175
1997-04-04,9076.842079811759,22452.17717337006,32859.535783157124,179235.1999649022,12106.209692637947,7930.13242231903,5119.00279567797
1997-04-11,8807.667635260685,21257.169277759076,30778.67911920819,158225.80706184442,11712.158007632583,7719.083949071718,5013.155011224329
1997-04-18,9162.945685175095,22734.67074346251,33302.74288518055,181837.2730502876,12220.95058341354,8004.54789994198,5166.16534970986
1997-04-25,9153.335484365669,22697.982765546833,33240.93764016636,181015.00731617838,12215.95952978949,7992.832089703898,5153.152362927225
1997-05-02,9701.589814725266,25036.827126436798,37280.80122703088,221144.60792890692,12999.097007769351,8433.981349457325,5391.632453718252
1997-05-09,9830.81610857721,25606.795880981703,38280.415639051884,231768.26195842004,13188.638282763412,8535.710445153749,5443.082174829477
1997-05-16,9893.191047084336,25882.6591903007,38765.461271805034,236893.1041301347,13283.417978433989,8583.388456557426,5464.772619425722
1997-05-23,10058.361705832143,26643.43410323657,40115.86232445066,251757.31293566315,13532.822709468554,8709.72055103153,5523.031309952092
1997-05-30,10105.222032459818,26818.437040667544,40412.18557815957,254885.21573835364,13592.685159045328,8751.335868100303,5551.378610066964
1997-06-06,10249.498430041353,27426.81550919709,41474.556120173314,266882.098559731,13787.21748766344,8873.38002605041,5626.766354177242
1997-06-13,10614.355081325639,29120.371917031083,44500.35862083182,302277.18548118154,14320.958286318555,9160.350166497947,5772.884507056725
1997-06-20,10642.835620294069,29212.18915591346,44649.629440441895,303795.2587510053,14354.181653959185,9187.311253103542,5793.4738620721555
1997-06-27,10564.551116041102,28832.270025132868,43960.824812076426,294860.58520957443,14246.520229041942,9122.859672477432,5755.641251788092
1997-07-04,10915.99209340879,30468.58009050509,46898.21888710857,330650.5609425846,14752.279323148594,9403.37747891521,5905.272063220813
1997-07-11,10894.208362524541,30302.77830963251,46573.74646151906,326085.8085775932,14707.213903291677,9393.210959004116,5910.542508089165
1997-07-18,10842.82212154132,30022.967329746894,46053.5318829802,319042.69799621694,14629.595420636562,9354.487937307877,5893.004057150166
1997-07-25,11141.527432202074,31452.289186329854,48641.93867167168,351559.54712028085,15067.761417276475,9588.729233075534,6011.632552361862
1997-08-01,11237.631041945351,31915.692816029597,49485.93387971435,362347.551231615,15212.967965079695,9662.248075110987,6045.883985856558
1997-08-08,11056.26675897856,31033.862930979853,47874.935301757214,340313.9426900177,14962.598035330579,9512.988851272463,5958.595472361408
1997-08-15,10684.287971550904,29098.15683263881,44299.31024323483,293333.5546131434,14386.724652120114,9237.06806944411,5842.273282284007
1997-08-22,10973.988749575941,30519.658631756818,46876.10979600487,324285.18829128036,14832.410945730968,9453.99461912052,5935.689512292991
1997-08-29,10745.341522047622,29340.21704978324,44706.77095223806,296407.16537715046,14481.871707051181,9282.865233404127,5861.0824786476
1997-09-05,11039.933395452814,30761.37519130267,47275.01357890928,327291.018198091,14925.0418413436,9508.487310120763,5966.633085309111
1997-09-12,10996.598217247338,30487.770708407857,46753.85227415324,320308.2335213649,14847.434429789484,9481.912518223064,5964.306771469158
1997-09-19,11306.35178322362,31922.0906763343,49331.68000851887,352325.79200008116,15283.856224789857,9733.722949416075,6105.780706214268
1997-09-26,11248.29537598568,31595.864161770867,48720.037304552,343921.0270157253,15193.398284364628,9691.27815379189,6088.668305536463
1997-10-03,11488.58768947656,32747.06210935129,50809.87059291322,370582.6022873044,15542.691520949922,9881.282336559612,6187.436090423808
1997-10-10,11502.067152417987,32840.304481995976,50990.99785963238,372590.23228742473,15580.38459400382,9883.369847986007,6175.045048487708
1997-10-17,11224.352687159622,31400.63019833384,48325.24554458706,336462.91683885385,15163.232553527758,9671.24499328927,6075.309229498827
1997-10-24,11209.848313584891,31239.48071805957,47997.71228936717,331905.9528822726,15118.005093010734,9672.1264606731,6094.5375343088
1997-10-31,11018.388108143756,30193.9337400476,46054.15624354785,306895.3257504776,14806.400903624428,9537.89653630832,6050.994686819112
1997-11-07,11108.548740564256,30629.48211794933,46841.69590285952,316172.5774828587,14947.122649058463,9604.546478333565,6078.05292045044
1997-11-14,11126.768314772276,30676.620368919976,46911.75374731442,316685.03485521313,14967.223742621585,9622.437577249759,6092.523149537021
1997-11-21,11528.345099432152,32612.9458917567,50416.279306681994,359702.6841908127,15560.285513368148,9935.01872063836,6246.939301230269
1997-11-28,11405.272662343466,31976.265345278567,49240.88611316883,343925.01946059964,15379.359567880414,9839.2641326519,6199.157970807753
1997-12-05,11756.618498958223,33730.63975253374,52450.21188547329,384635.91268831835,15912.102960981701,10105.883674117624,6320.381649390936
1997-12-12,11433.94825724871,31972.731866438568,49162.1602519512,339999.75255163916,15399.456635588627,9873.183427983027,6232.938881313016
1997-12-19,11373.436948010982,31633.503021523364,48528.51144853468,331585.53149526444,15304.31662590365,9829.329281411592,6216.076625328617
1997-12-26,11263.932522371146,31071.535003288973,47497.17398897505,318295.47102384234,15142.839585483696,9744.39539859784,6174.238408603329
1998-01-02,11681.109419481181,33070.43385137283,51108.39765901127,362303.41480779706,15753.404766913027,10071.782381769066,6340.168232130101
1998-01-09,11141.87376489833,30204.953611715115,45793.2059593016,292816.77229122806,14905.678485692639,9678.461861088814,6186.157931636979
1998-01-16,11565.082121665244,32278.43864906677,49538.57393295496,336393.3064510992,15551.561485779268,9997.006783596113,6325.310529400916
1998-01-23,11510.986804453676,32040.434881501817,49116.06517352924,330754.0598473811,15491.010615012969,9945.60449770183,6284.891924344349
1998-01-30,11784.355693999145,33306.31100662063,51388.32523186035,358434.2289551839,15874.503489054447,10168.424799312388,6410.916334776637
1998-02-06,12134.476434372147,35080.464708870866,54644.480528628774,399671.0972453703,16409.36850769304,10431.861872341,6527.09103506284
