date,s1_equity,s2_equity,cycle_reentry_trigger,gdp_reentry_boost,soft_landing_reentry,soft_landing_regime,fixed_bond_mode,long_bond_share,gold_mode,bottom_tilt,fed_unemployment_bear_cross,cpi_yoy,real_10y,gdp_yoy,gdp_mom,sp_drawdown,unemployment_26w_change,shiller_fallback_stress,inflation_tightening_regime,stagflation_regime,confirmed_expansion_regime,oil_regime,oil_strong_regime,oil_momentum_26w,s3_equity,s3_bond,s3_raw_equity,s3_raw_bond,pe_branch,forward_pe_proxy
1973-11-16,0.8,0.8,,False,False,False,True,0.5,False,True,False,8.25471698113207,-1.5347169811320702,4.024055261813664,0.0,-0.1385135135135136,-0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,11.686757339534775
1973-11-23,0.8,0.8,,False,False,False,True,0.5,False,True,False,8.25471698113207,-1.5547169811320698,4.024055261813664,0.0,-0.1385135135135136,-0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,11.399322430977563
1973-11-30,0.8,0.8,,False,False,False,True,0.75,False,True,False,8.000000000000007,-1.3100000000000067,4.024055261813664,0.0,-0.1385135135135136,-0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,11.391540616430294
1973-12-07,0.8,0.8,,False,False,False,True,0.75,False,True,False,8.94117647058823,-2.20117647058823,4.024055261813664,0.0,-0.19949324324324325,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,11.131859554661837
1973-12-14,0.8,0.8,,False,False,False,True,0.75,False,True,False,8.94117647058823,-2.2611764705882305,4.024055261813664,0.0,-0.19949324324324325,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.872585797123556
1973-12-21,0.8,0.8,,False,False,False,True,0.75,False,True,False,8.94117647058823,-2.16117647058823,4.024055261813664,0.0,-0.19949324324324325,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.613312039585269
1973-12-28,0.8,0.8,,False,False,False,True,0.75,False,True,False,8.94117647058823,-2.03117647058823,4.024055261813664,0.0,-0.19949324324324325,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.354038282046986
1974-01-04,0.8,0.8,,False,False,False,True,0.75,False,True,False,9.601873536299754,-2.661873536299754,0.6389984128199799,-0.8597052648146919,-0.18826013513513518,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.36225071092301
1974-01-11,0.8,0.8,,False,False,False,True,0.75,False,True,False,9.601873536299754,-2.5918735362997545,0.6389984128199799,0.0,-0.18826013513513518,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.3705945853889
1974-01-18,0.8,0.8,,False,False,False,True,0.75,False,True,False,9.601873536299754,-2.621873536299754,0.6389984128199799,0.0,-0.18826013513513518,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.37893845985479
1974-01-25,0.8,0.8,,False,False,False,True,0.5,False,True,False,9.601873536299754,-2.5818735362997547,0.6389984128199799,0.0,-0.18826013513513518,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.38728233432068
1974-02-01,0.8,0.8,,False,False,False,True,0.5,False,True,False,9.999999999999986,-2.999999999999986,0.6389984128199799,0.0,-0.21072635135135132,0.40000000000000036,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.290422055278528
1974-02-08,0.8,0.8,,False,False,False,True,0.5,False,True,False,9.999999999999986,-3.069999999999986,0.6389984128199799,0.0,-0.21072635135135132,0.40000000000000036,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.195533225124986
1974-02-15,0.8,0.8,,False,False,False,True,0.5,False,True,False,9.999999999999986,-3.069999999999986,0.6389984128199799,0.0,-0.21072635135135132,0.40000000000000036,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.100644394971447
1974-02-22,0.8,0.8,,False,False,False,True,0.5,False,True,False,9.999999999999986,-3.029999999999986,0.6389984128199799,0.0,-0.21072635135135132,0.40000000000000036,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.005755564817907
1974-03-01,0.8,0.8,,False,False,False,True,0.5,False,True,False,10.138248847926267,-3.058248847926267,0.6389984128199799,0.0,-0.1770270270270271,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.090370936439376
1974-03-08,0.8,0.8,,False,False,False,True,0.5,False,True,False,10.138248847926267,-3.0782488479262673,0.6389984128199799,0.0,-0.1770270270270271,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.174717136026057
1974-03-15,0.8,0.8,,False,False,False,True,0.5,False,True,False,10.138248847926267,-2.958248847926267,0.6389984128199799,0.0,-0.1770270270270271,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.257420855026254
1974-03-22,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.138248847926267,-2.7882488479262673,0.6389984128199799,0.0,-0.1770270270270271,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.34012457402645
1974-03-29,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.138248847926267,-2.7282488479262668,0.6389984128199799,0.0,-0.1770270270270271,0.2999999999999998,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.336837523326603
1974-04-05,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.068649885583515,-2.5286498855835147,-0.20826169490241186,0.23769701068907523,-0.21908783783783792,0.5,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,10.166346761745306
1974-04-12,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.068649885583515,-2.6186498855835145,-0.20826169490241186,0.0,-0.21908783783783792,0.5,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.997298145049186
1974-04-19,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.068649885583515,-2.558649885583515,-0.20826169490241186,0.0,-0.21908783783783792,0.5,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.828249528353064
1974-04-26,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.068649885583515,-2.428649885583515,-0.20826169490241186,0.0,-0.21908783783783792,0.5,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.659200911656944
1974-05-03,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.70615034168565,-3.0561503416856493,-0.20826169490241186,0.0,-0.24265202702702704,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.55037790182547
1974-05-10,0.8,0.8,,False,False,False,False,0.25,False,True,False,10.70615034168565,-3.0761503416856497,-0.20826169490241186,0.0,-0.24265202702702704,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.440437335827728
1974-05-17,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.70615034168565,-3.1361503416856493,-0.20826169490241186,0.0,-0.24265202702702704,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.330496769829985
1974-05-24,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.70615034168565,-3.2161503416856494,-0.20826169490241186,0.0,-0.24265202702702704,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.220556203832242
1974-05-31,0.8,0.8,,False,False,False,False,0.0,False,True,False,9.954751131221705,-2.434751131221706,-0.20826169490241186,0.0,-0.24265202702702704,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.217679375800962
1974-06-07,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.859728506787313,-3.399728506787313,-0.20826169490241186,0.0,-0.2416385135135135,0.5,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.184240428926605
1974-06-14,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.859728506787313,-3.359728506787313,-0.20826169490241186,0.0,-0.2416385135135135,0.5,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.150801482052248
1974-06-21,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.859728506787313,-3.3097285067873132,-0.20826169490241186,0.0,-0.2416385135135135,0.5,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.11736253517789
1974-06-28,0.8,0.8,,False,False,False,False,0.0,False,True,False,10.859728506787313,-3.2197285067873134,-0.20826169490241186,0.0,-0.2416385135135135,0.5,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,9.075043364243204
1974-07-05,0.2,0.8,,False,False,False,False,0.0,False,False,False,11.538461538461519,-3.828461538461519,-0.6290398324048763,-0.9452773845007756,-0.33015202702702706,0.40000000000000036,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,8.763918196192952
1974-07-12,0.2,0.8,,False,False,False,False,0.0,False,False,False,11.538461538461519,-3.688461538461519,-0.6290398324048763,0.0,-0.33015202702702706,0.40000000000000036,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,8.452793028142699
1974-07-19,0.2,0.8,,False,False,False,False,0.0,False,False,False,11.538461538461519,-3.6684615384615187,-0.6290398324048763,0.0,-0.33015202702702706,0.40000000000000036,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,8.141667860092445
1974-07-26,0.2,0.8,,False,False,False,False,0.0,False,False,False,11.538461538461519,-3.7484615384615187,-0.6290398324048763,0.0,-0.33015202702702706,0.40000000000000036,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.828443971969468
1974-08-02,0.2,0.8,,False,False,False,False,0.0,False,False,False,10.888888888888882,-2.928888888888882,-0.6290398324048763,0.0,-0.35785472972972976,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.6980253155628
1974-08-09,0.2,0.8,,False,False,False,False,0.0,False,False,False,10.888888888888882,-2.858888888888883,-0.6290398324048763,0.0,-0.35785472972972976,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.567606659156134
1974-08-16,0.2,0.8,,False,False,False,False,0.0,False,False,False,10.888888888888882,-2.888888888888882,-0.6290398324048763,0.0,-0.35785472972972976,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.4371880027494655
1974-08-23,0.2,0.8,,False,False,False,False,0.0,False,False,False,10.888888888888882,-2.738888888888882,-0.6290398324048763,0.0,-0.35785472972972976,0.2999999999999998,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.307896489776173
1974-08-30,0.2,0.8,,False,False,False,False,0.0,False,False,False,10.888888888888882,-2.7788888888888827,-0.6290398324048763,0.0,-0.35785472972972976,0.40000000000000036,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.285216448007735
1974-09-06,0.2,0.8,,False,False,False,False,0.25,False,False,False,11.946902654867241,-3.856902654867241,-0.6290398324048763,0.0,-0.4246621621621621,0.8000000000000007,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,7.052605047817789
1974-09-13,0.2,0.8,,False,False,False,False,0.25,False,False,False,11.946902654867241,-3.8169026548672402,-0.6290398324048763,0.0,-0.4246621621621621,0.8000000000000007,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,6.819993647627842
1974-09-20,0.2,0.8,,False,False,False,False,0.25,False,False,False,11.946902654867241,-3.9269026548672414,-0.6290398324048763,0.0,-0.4246621621621621,0.8000000000000007,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,6.598792984301279
1974-09-27,0.2,0.8,,False,False,False,False,0.25,False,False,False,11.946902654867241,-4.006902654867241,-0.6290398324048763,0.0,-0.4246621621621621,0.8000000000000007,True,True,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,6.379500658301188
1974-10-04,0.2,0.8,,False,False,False,False,0.25,False,False,False,11.842105263157897,-3.822105263157898,-1.9457634317057715,-0.38840577220465855,-0.4135135135135135,0.9000000000000004,True,False,True,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,6.4140431153240645
